Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
42556,canned heat,evil woman,1968,blues,weiss woman comin start runnin evil woman woman offer soul coal evil woman woman think blessin catch messin evil woman woman feelin dirty dealin yeah evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin woman whisper hurt evil woman woman go gettin skin evil woman woman laugh pain step brain yeah evil woman woman choices hear voice cryin evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin woman whisper hurt evil woman woman go gettin skin evil woman woman laugh pain step brain evil woman woman choices hear voice cryin evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin evil woman lord gonna rack evil woman lord gonna beckon evil woman fallin evil woman devil acallin evil woman evil woman,178,0.0003629764079516,0.395218927028815,0.000362976410695,0.0003629764090268,0.0141590640083221,0.1240994683830893,0.3091047975604932,0.0003629764397749,0.0395928368132848,0.0003629764172838,0.0003629764157016,0.0003629764096477,0.0003629764089182,0.0003629764103377,0.000362976447398,0.0146117160494285,0.4173074840246941,0.64753993282568,0.2259028372518446,2.196356275303644e-05,0.622835943940643,0.4844683837973717,violence,0.7428571428571429
11868,the fleetwoods,mr. blue,1993,pop,guardian lose glow lose lose glitter say silver turn blue like doubtful true decide blue blue prove go prove true blue blue sorry turn head light hurtin blue stay home night right phone night hurt pride tell paint bright turn upside paint paint blue blue blue blue,47,0.0012239902234168,0.0012239903087134,0.0012239902591282,0.001223990357528,0.0012239902176655,0.0012239902140684,0.0012239902612758,0.3285891840926916,0.0012239902456949,0.323222761525222,0.001223990274601,0.2701619994599237,0.0012239902084126,0.0012239902770321,0.0012239902982233,0.0012239902822138,0.3382432578793458,0.4661692690305873,0.9347388903000908,6.963562753036437e-06,0.193116240725474,0.0889605361048313,music,0.3857142857142857
23542,derek & the dominos,keep on growing,1970,country,laugh play streets unknowing know fate play game show think young sure astray walk right life tell grow grow grow stand look face love feel ashamed hop pray lord understand know take hand tell wrong say gonna right long grow grow grow yeah yeah yeah maybe someday baby know lord walk hand hand forever woman cause time gonna change lord know true gonna glow grow gotta grow grow grow yeah yeah yeah grow grow grow,75,0.0160212402746843,0.0007209805723549,0.3380010815716983,0.0007209805931541,0.1103573246493066,0.0783529052986544,0.0632303667447545,0.314234032400626,0.0007209805903852,0.0007209806132788,0.0007209805782362,0.0272797893578696,0.0007209806238247,0.0007209805657305,0.0007209805857153,0.0007209806310464,0.4833748510776563,0.756685383175653,0.39256967125469,0.2257085020242915,0.7454657873042043,0.902899870346301,world/life,0.7142857142857143
40265,chuck willis,my life,1958,blues,life live give life wonderful life live shine brighter darkness lighter life wonderful life live head say baby wish live million years wed bell ring come sing life wonderful life live love baby desire come darling life wonderful life live,40,0.1294061463757543,0.0015948966700172,0.59264435192581,0.0015948963453814,0.001594896344883,0.0015948963616989,0.0763713019983727,0.0015948964660282,0.0015948963842191,0.0737195559542999,0.0015948965040308,0.1055300941713063,0.0015948963365493,0.0015948963688035,0.0015948964290638,0.0015948963329431,0.3339109715152172,0.7075353177960669,0.8504014562263618,0.0,0.6949711459192084,0.3833641250857883,world/life,0.8857142857142857
47579,the mad lads,patch my heart,1991,blues,leave trail arm remind stay face problem patch heart start yeah patch heart start proudest palm hand lose pride face problem patch heart start yeah patch heart start laughter free girl face problem patch heart start oooh patch heart start yeah leave trail arm remind stay face problem patch heart start baby yeah patch heart start oooh yeah patch heart start patch heart start patch heart start patch heart start patch heart start,73,0.0220302426618544,0.0010526316213296,0.0010526315926967,0.0010526315937125,0.1010709955997285,0.0010526315835017,0.0010526317292419,0.0010526315918696,0.0010526316013485,0.0010526315849104,0.0010526316049007,0.0010526315990564,0.0247826302291526,0.0217666678034475,0.8156126212658378,0.0010526315791899,0.8104624715693709,0.6493346665641104,0.6686743661389218,0.003410931174089,0.9412613355317396,0.4584415449211225,sadness,0.4142857142857143
8072,grace jones,nightclubbing,1981,pop,louder hear nightclubbing nightclubbing happen nightclubbing nightclubbing machine people brand people nightclubbing brightwhite club wild nightclubbing nightclubbing walk nightclubbing nightclubbing walk like ghost learn dance brand dance like nuclear bomb nightclubbing bright white club wild nightclubbing nightclubbing happen nightclubbing nightclubbing machine people brand people nightclubbing brightwhite club wild,48,0.0019493177527022,0.0665175690991325,0.0019493179375898,0.0019493177387917,0.0019493177389976,0.0019493177388989,0.0019493177387917,0.0019493179748834,0.3267623617439281,0.0019493179169269,0.2578251717007769,0.1475836939014418,0.1740207543221054,0.0019493178735287,0.0019493178208336,0.0019493177579097,0.798548684068017,0.5006025177550444,0.0367460208293381,0.00165991902834,0.3579967023907667,0.3253042537464633,obscene,0.5571428571428572
70551,elvis presley,i don't care if the sun don't shine,1959,rock,care shine love even time baby go go baby go kiss kiss kiss kiss go kiss care time kiss cause time like keep score care shine love even time meet baby matter sleet snow drivein cozy light baby make difference rain come notice baby go kiss kiss kiss kiss go kiss kiss baby make go kiss kiss kiss kiss go kiss kiss baby make,64,0.1449258218106998,0.0008920606681633,0.0008920607050587,0.0978290527592911,0.0008920606641316,0.0008920606666858,0.427317091771538,0.0008920607386871,0.0008920606879268,0.0008920607312171,0.0008920606843645,0.1069350997885341,0.000892060666796,0.0524075354825348,0.0008920606867369,0.1589886093226358,0.7400628181522799,0.6449247493782528,0.6586341954158589,0.0023076923076923,0.9381698268755152,0.7357274821796236,romantic,0.8714285714285714
30267,john prine,i want to be with you always,1991,country,lose blue heart stay go sing song want dear near forever travel shin guitar stay sweetheart feel want blame work wrong cause true blue dear hear near forever travel shin guitar stay sweetheart,33,0.0016447368557722,0.001644736854341,0.0016447369246278,0.0016447369806874,0.0016447368505584,0.0340507251812803,0.1145173369932508,0.0016447369433488,0.0016447368900689,0.3492049282831968,0.0016447369223505,0.0735970710208869,0.0016447368678558,0.001644736856586,0.1773751100127104,0.0529700619636312,0.7119029567854437,0.6771786785631874,0.1676698470580793,0.0002145748987854,0.9361088211046992,0.5625489004261194,music,0.4142857142857143
13815,everclear,am radio,2000,pop,hear music radio wasn crap know world wide different game play wanna cool picture beautiful bottom groovy long hair walkin style portable player listen music radio yeah hear music radio flashback summer neighborhood hangin sometmes drivin sister pinto cruisin windows roll listen radio station damn cool track tap wasn good time want inside mama wanna watch goddamn night radio listen night long hear favorite song hear radio yeah hear music radio hear mama turn radio wanna watch watch good time chico cool turn things change grow outside trouble police bust gettin high friend remember start go concert zeppelin guitar christmas dream come santa teach play teach play place need need know learn radio yeah things stupid know listen music radio hear music radio hear music radio like like soul like like disco like like soul like like disco like like soul like like disco,144,0.0004422821835433,0.0004422821922421,0.0895618670462752,0.0233038963902794,0.0405308891469468,0.0357456043737007,0.0004422821808672,0.0454732808970766,0.1300605882794888,0.3646719924314133,0.0004422822000621,0.0303696397637016,0.0004422822197182,0.1291929671923553,0.0004422821977299,0.0191257445092892,0.6068450124553233,0.8036048509089044,0.0638544817816082,1.04251012145749e-05,0.6032563891178895,0.9649638707435106,music,0.2857142857142857
80876,twin shadow,walk forever by my side,2019,rock,walk forever lose sight weakness field strew break dream walk forever stay forever light lose sight face future need strength help walk forever walk morning days walk morning days stay tonight lift veil eye cause weak foolish need darkness stay tonight,41,0.0014224751172569,0.001422475193274,0.1098143482151322,0.1274009058689416,0.0449374407299906,0.0014224752690838,0.001422475135741,0.001422475151485,0.0014224751349006,0.0014224751278736,0.0014224751600453,0.2192512382547746,0.0014224751335462,0.0014224751351193,0.3056805735153923,0.001422475189387,0.5938481533629373,0.6200548675742892,0.4387544565807798,0.291497975708502,0.1776586974443528,0.4954797387065541,sadness,0.0142857142857142
69880,jesse royal,always be around,2017,reggae,uuuuuh baby baby baby let ultrasound turn frown upside yeah baby baby let ultrasound turn frown upside yeah come appetizer future secure rock franchiser bolton soul provider miser glider sorrow paralyzer galavanting real galvanizer lock priser chakra exerciser miracle worker like prophet mama forsake papa forsake ease pain sane tear foundation stand prepare know seal like drewski bake goods world await realms childhood look go pressure withstand corner good showdown sundown showdown sundown,73,0.20425648567957,0.0016447369697,0.0669725275774967,0.0016447368868092,0.0662005764184298,0.037723235620367,0.0016447368529211,0.0016447369230163,0.0016447369345216,0.0016447368579435,0.0016447370246271,0.0016447369854551,0.0476235932281716,0.1149731088446187,0.350598960635663,0.0935594058107391,0.7270659590598939,0.7408917262774658,0.0485934222825524,0.0,0.7361912613355316,0.7147058046257301,sadness,0.0428571428571428
31631,tim mcgraw,you got the wrong man,1995,country,eye hurt heartache anymore think break trust untrue baby talkin wrong mistake identity break heart understand wrong know think future like past wanna mistake think baby goodness sake wrong mistake identity break heart understand wrong think break trust untrue baby talkin wrong mistake identity break heart understand wrong ohoh wrong,50,0.074314788024595,0.0012531328577773,0.0012531329262803,0.0012531328592234,0.0012531328329011,0.0012531328347623,0.0012531328476417,0.5140622170110295,0.0673527862627565,0.0012531328367136,0.0012531328415369,0.0012531328516016,0.0012531328563716,0.001253132894932,0.3021824211071351,0.0012531328484845,0.5862666522257122,0.7245596492577493,0.0743966610408243,8.876518218623482e-05,0.9670239076669416,0.9079050316686568,sadness,0.3571428571428571
1450,roy orbison,(i get so) sentimental,1962,pop,sentimental darling come sentimental break heart say aheyhey carry away think look night kiss goodbye right turn away miss night heyahey carry away think hold tight wonder alright know sentimental baby sentimental break heart,34,0.0768940145341431,0.0019493177610474,0.0019493177670817,0.1092134590663258,0.0019493177750445,0.0019493177486754,0.2526507816846468,0.1612096569855771,0.0019493177713515,0.0019493177562863,0.0019493178044489,0.0019493178383441,0.0019493177458951,0.0502321346527499,0.3244588219857059,0.0019493179032506,0.45521498971082,0.6452836961259389,0.8222889782017855,0.0064777327935222,0.5651277823577906,0.2552319952334847,sadness,0.8285714285714286
39858,lizzie miles,memphis blues,1956,blues,jumpt flee fucken heap doctor wing flailin pinion splint rag crutches damn things nearly hardly flap canker canker million tiny puncture look like long ribbons drape arm mortal girl like grind plan hell curse smartin string fucken rupture heaven bailin heaven bailin caint tolerate tintub fulla trash rat felt crawl soul seckon think wassa ghetto rat paradise rat paradise bailin mutiny heaven wassa bear lord shakin dumpt font like great unclean slumchuch slumchurch spill heart cunt screen evil poppin presst open slide shut perforate hatchat night body blusht whistle birch practice soon learn mahself punishment reward punishment reward tie onpercht sticken needle tie fucken wing burst like cuttin teeth take rat paradise rat paradise mutiny heaven lord knees knees start pray wrap mongrel wing nearly freeze howlin wind drivin rain trash blowin round round slumheaven tiny pain sleeve roll roll roll roll drip outa vein utopiate bailin utopiate heaven bailin threadbare soul teem vermin louse thoughts come like plague headin house mutiny heaven infectio forco plank rat paradise rat paradise bailin hail hypuss dermio hole ghetto hole ghetto scabio murem sanctumdio,181,0.0007855459737851,0.3231206181536688,0.0007855460336079,0.0007855460873367,0.0007855459729555,0.050236533758242,0.0007855460374657,0.0007855460195107,0.000785545994397,0.0007855459941725,0.1078732583278148,0.2604529780085381,0.0007855460800914,0.1123006539833975,0.0425468509793086,0.0007855459596512,0.5689375067691976,0.4884496064405302,0.8393572684309925,0.0,0.740313272877164,0.2402165112664178,violence,0.9142857142857144
76245,eagles,please come home for christmas,1994,rock,bell ring news christmas blue baby go friends wish greet choir sing silent night christmas carol candlelight come home christmas come home christmas christmas year night friends relations send salutations sure star shine christmas christmas dear time year ones tell roam christmas year home sorrow grief pain sorrow grief pain christmas,51,0.0719437124741112,0.0016447368889793,0.0864224279230475,0.0628310373310861,0.001644736842369,0.0016447368567614,0.0016447369603281,0.0734296552078332,0.0016447368860893,0.5086638013567616,0.0016447369315413,0.0813220693217402,0.0016447369701626,0.0016447368589534,0.0956504536650996,0.0016447369808179,0.5960142965450017,0.6176191575007051,0.6014052222944,0.0026923076923076,0.4558944765045342,0.2892670922255028,music,0.3714285714285714
53484,left lane cruiser,the pusher,2016,blues,know smoke grass pop couple pills nothin spirit kill see people come tombstones eye hostile yeah know gonna damn damn damn pusher damn damn damn pusher dealer grass hand pusher monster natural dealer nickel lot fine dream pusher body leave mind scream damn damn damn pusher damn damn damn pusher break head head land declare total pusher stand shoot kill razor bible damn damn damn pusher damn damn damn pusher,70,0.0010964912848555,0.1903684191413064,0.0010964912720642,0.001096491411874,0.0224914445826454,0.0010964912376345,0.0010964912678897,0.0010964912901914,0.5591759562588571,0.0010964912393082,0.0742958861393769,0.0644404973859915,0.0537572915213841,0.001096491427295,0.0010964912858796,0.0010964912387814,0.4974547817610745,0.7538138091941645,0.1054207885750889,2.4291497975708505e-05,0.3415086562242374,0.9509494190409148,obscene,0.0571428571428571
11765,lucky dube,remember me,1993,pop,daddy remember daddy remember leave city years promise come care years go sign daddy mother die heart attack years hear marry leave family daddy remember daddy remember wander streets soweto place home try years woman marry good daddy daddy remember remember daddy daddy remember daddy daddy daddy remember daddy daddy daddy remember remember daddy daddy remember yeah daddy remember yeah yeah remember daddy remember daddy remember daddy daddy,68,0.0008223684568406,0.0008223684588836,0.3919737567342501,0.0008223684402935,0.0483774290299364,0.4358399756343981,0.0008223684421089,0.0008223684550124,0.0008223684408296,0.0235765603883263,0.0325717216843356,0.0008223684412022,0.0008223684707738,0.0008223684217721,0.0346983492635913,0.0230937859724215,0.7238167442867974,0.7160474835269082,0.1385533519611967,6.467611336032388e-06,0.7135201978565539,0.7036944497165476,world/life,0.3857142857142857
74824,slayer,postmortem,1986,rock,funeral hold depression hold death enter tomb corpse conceive tighten tourniquet neck sift away debris hat life cold touch death begin chill spine seek life perishment repeat word echo mind chant line blind witchery save extinction want reason live life bear oppress taste blood trickle casualty shadow fall lose grind fate feel draw near fatality reality await final sinful glare hold thoughts death skeletons mind commence tear sanity vessels brain carry death breath come forever share insanity wanna wave blood rush near pound wall lie turn sanity reach mind nonrising body grave show reality want death,96,0.0008771930013639,0.6190263621240722,0.1262920315027542,0.0008771930339804,0.0008771929842479,0.0008771929833789,0.081908838831897,0.0008771930092991,0.0008771930067499,0.0008771929972942,0.0008771929943836,0.0008771930399,0.0008771930195389,0.0008771930050895,0.0548302800206905,0.0008771931876583,0.274342034008448,0.8100402533138475,0.0001957833290997,0.0718623481781376,0.1786892003297608,0.9949948386776444,violence,0.4857142857142857
43403,santana,all the love of the universe,1972,blues,thoughts purify mind clean body live fall like endless story universe share live care tomorrow today need answer constant flow yeah care tomorrow today need answer constant flow yeah everybody need helpin hand everybody need helpin hand everybody need helpin hand,41,0.0015479876239331,0.2065299148642289,0.4267660759279284,0.0015479876880797,0.2879569959494086,0.0015479876337617,0.0015479877500264,0.0015479877293978,0.0015479877108234,0.0015479876292545,0.00154798766498,0.0015479876825303,0.0015479876693215,0.0015479878839864,0.0015479877537974,0.001547987623525,0.2288530271850969,0.5952619029305437,0.0229909869387419,0.1983805668016194,0.3940643033800495,0.6726624495179429,world/life,0.6857142857142857
11972,pj harvey,rid of me,1993,pop,night breathe yeah darling leave hurt lick legs lick legs desire legs chest yeah lick injuries go twist head till wish wish darling leave hurt lonely everyday hurt lick legs lick legs desire lick legs lick legs desire yeah lick injuries gonna twist head till wish wish wish lick legs wish lick legs desire wish lick legs wish lick legs desire wish lick legs wish lick legs desire wish lick legs wish lick legs desire lick legs lick legs desire,80,0.0012239903179396,0.1205666947794954,0.0012239904317932,0.0012239902924952,0.0948667236572085,0.0012239902279431,0.2106798989225647,0.0012239902478479,0.0012239902598395,0.0012239902262085,0.0012239902395749,0.001223990300074,0.0012239902080786,0.0012239902455324,0.5314027173958175,0.0012239903711961,0.7075706704213148,0.3853036945875957,0.0049889608322899,0.0061842105263157,0.5228771640560593,0.0938655942007397,sadness,0.3857142857142857
25721,emmylou harris,when i stop dreaming,1977,country,stop dream stop love worst hurt life time want night tell love ask forget stop dream stop love teach flower bloom snow pebble teach grow teach raindrops return cloud teach heart forget,32,0.0018148820438856,0.0018148820627503,0.357625085690101,0.0018148821791606,0.0018148820329748,0.0018148820773739,0.1858445301939132,0.0928072147532486,0.0018148820550661,0.0018148822394855,0.0018148820843088,0.1276795106665142,0.0018148820688437,0.0018148820377631,0.0018148822828817,0.0018148820390539,0.3339109715152172,0.6484629387483014,0.8192769269848665,2.4696356275303644e-05,0.245671887881286,0.2902681244899739,world/life,0.6142857142857143
62131,the dear hunter,the kiss of life,2013,jazz,close eye shallow grave lie hear stick forever pray wasn forever cause lean clutch memories alive breathe life time pray wasn time wonderful starry eye things live echo suppose want things want feel soul soul unburied dust home sing life promise happen wonderful starry eye things live echo suppose want things want feel soul soul wonderful starry eye things live echo suppose want things want feel soul soul,68,0.0009233610393492,0.2363791555945038,0.3727385781382867,0.0009233610707583,0.0009233610761753,0.000923361056657,0.0009233611586228,0.174898038344348,0.0009233611039746,0.0465438565709601,0.000923361097878,0.0009233611281598,0.000923361047194,0.0009233610692921,0.0009233610932613,0.0503671868942048,0.3988952669771472,0.7732225726226187,0.0245974142544319,0.0603238866396761,0.2291838417147568,0.7137047723612588,world/life,0.1
43264,professor longhair,in the night,1972,blues,night night night lord night hour dreamin night girls appeal rockin real good deal night night hours dreamin night gettin noon gettin real frisky start gettin high whiskey night lord night hour dreamin night night night night lord night hour dreamin night,42,0.001503759399704,0.0015037594123328,0.001503759406202,0.5808824971772076,0.0015037594190868,0.0872215905213081,0.0015037594201943,0.0015037594069048,0.1930884310524288,0.0015037594139201,0.0583158150373477,0.0015037595120486,0.0015037593999388,0.001503759544403,0.0015037594089474,0.0594390342699214,0.6425863749593849,0.6494885008845472,0.7068270148865613,8.390688259109312e-05,0.948474855729596,0.526511738905159,night/time,0.6857142857142857
15531,panic! at the disco,"nails for breakfast, tacks for snacks",2005,pop,watch mouth speech slur swallow tongue sure want ghost little poise choke situations run late call choke situations run late call hospice relax weekend getaway rest sick patients basis physicians prescribe pills offset shake offset pills know time stststutter profound support line talk word get step closer hell stststutter profound support line talk word get step closer hell prescribe pills offset shake offset pills know time prescribe pills offset shake offset pills know time house head fix fix prescribe pills offset shake offset pills know time prescribe pills offset shake offset pills know time hospice relax weekend getaway rest sick patients basis physicians,103,0.0010741138668626,0.3756782780861811,0.0010741138828492,0.22357344767146,0.001074113859207,0.0222001028159089,0.00107411385941,0.2197078314998891,0.0010741139018954,0.0010741138987758,0.0010741139281218,0.0010741138708407,0.1144319060355262,0.0010741138708407,0.0010741138776977,0.0010741138638706,0.5830174374526157,0.8082198805220111,0.0131516196301401,0.0,0.6156224237427864,0.9469452899830304,violence,0.2142857142857142
22327,george jones,walk through this world with me,1966,country,walk world share dream need life search look long long time horizons come hand walk world instrumental walk world share dream search horizons come hand walk world come hand walk world,31,0.0651885833434757,0.0018148820885621,0.5965270115752265,0.0018148822934528,0.0018148821729832,0.0018148820538072,0.1032382495370495,0.0018148820830397,0.0018148820530153,0.0018148820788281,0.0018148821334978,0.0018148821008018,0.0018148820690415,0.0018148821377143,0.2078229241034358,0.0018148820343682,0.3804830499296003,0.6308489090582775,0.8152608586956414,0.0,0.3435696619950536,0.208183478803342,world/life,0.7714285714285715
16374,jonas brothers,pushin' me away,2008,pop,like chase tail gain fast go turn night call fall faster pushin away word single thing pushin away stop late pushin away care face pushin away push push pushin away stop tell truth cause confuse spin wall fall need know let get close hand tell pushin away word single thing pushin away stop late pushin away care face pushin away push push pushin away push push pushin away push push pushin away push push pushin away push push pushin away push push pushin away push push pushin away push push pushin away pushin away word single thing pushin away stop late pushin away care face pushin away push push pushin away pushin away,113,0.0006119951079394,0.0006119951446237,0.0006119951234522,0.0210896556832207,0.0006119951287208,0.0006119951150099,0.0006119951496307,0.1530480634423868,0.0006119951321134,0.0006119951281898,0.0006119951449119,0.0195411437741389,0.0006119951136986,0.0006119951393961,0.5265970933903606,0.0006119951362785,0.4411350590274017,0.7585313950208957,0.0179709015772104,0.0,0.4414674361088211,0.894891612230532,sadness,0.1714285714285714
63520,slim smith,blinded by love,1972,reggae,sunday young wild monday lame start twitch wednesday insane thursday die friday dead saturday carry away things better leave unsay heaven place brother word sister prison build iron bar stone seek rhyme reason realm unknown catch true reflections alabama chrome mountains scale ease molehills stumble sin regret sin enjoy harp forgiveness guitars scream pain contradictions larger language explain secret territory preachers come steal heart treasure lie sacred window hand perfect stone throw arm bind round alabama chrome heat wither humidity smother strip silver tape cover dent redneck ride go deep crimson tide yeah gonna bump thump slammer wanna jump like wjack jackhammer sing little sweet home alabama gimme wink like flimflammer bone tire weary treat truth hunker bunker fool alibi squint harder tether saint whip wild hurricane cause angels shed mother spiders brother ghost inside head father mind teeth mouth thoughts marrow bone eye blind thousand layer damn alabama chrome,150,0.0006662225422944,0.3724131611722751,0.0006662225628363,0.0006662225427397,0.0138211449945877,0.0574782013061596,0.0338866773785883,0.0501610091028781,0.0006662225908692,0.047707170459705,0.1407175635743371,0.0006662225985489,0.0781150801908514,0.0367446238800357,0.1352009546783441,0.0006662225449564,0.7270659590598939,0.6297720688152193,0.9176706000708836,0.0013967611336032,0.9443528441879636,0.5235086421117456,violence,0.6857142857142857
37567,jason aldean,don't change gone,2014,country,change song change station finally land mind play different road change shake yeah try change go bring move stick change want change go hang stay strike match burn walk leave lay think thing drive change scene routine change go bring move stick change want change headlights fade break go yeah change want change go change go,56,0.0009930486686757,0.0648394337861114,0.3836630916952296,0.000993048715944,0.0393999638539688,0.0009930486713132,0.000993048661825,0.0009930487344924,0.0009930487176882,0.0550365486909522,0.1959960791916293,0.0009930487649676,0.0356808723758376,0.0009930486796092,0.0460694154952288,0.0883149915570513,0.5570237192678438,0.7686844601697305,0.0845372334711179,2.9959514170040484e-06,0.5032976092333058,0.6476366429061648,world/life,0.0857142857142857
53586,larkin poe,look away,2017,blues,lord rage mirror look chain dream backyard bird sing come peace mind lord forget tell truth crosshairs like diehard need prayer hand piece gonna rise haah gonna rise haah body feel weak time gonna rise haah gonna rise haah know leave look away look away look away look awayee look away look away look away look awayee white eye spill pin fangs cottonmouth put set grind flip like juggernaut white eye gotta clear clear gonna disappear rush blood give slam shut ricochet like gunshot gonna rise haah gonna rise haah body feel weak time gonna rise haah gonna rise haah know leave know leave look away look away look away look awayee look away look away look away look awayee look away look away look away look awayee look away look away look away look awayee look away look away look away look awayee look away look away look away look awayee mmhmmmm mmmm mmmm mmmmmm oohhhhh,157,0.0004314063999703,0.0979889665424096,0.0004314064047395,0.0004314064299633,0.0004314064245681,0.0176153322434637,0.0004314063942478,0.0004314064117291,0.0004314063985886,0.0110930295666457,0.0004314063958954,0.0952303034035359,0.0238499317927866,0.3171414054259843,0.3424911637325389,0.0004314063958912,0.4974547817610745,0.7850678152962591,0.0824287976192747,0.0001163967611336,0.2951360263808739,0.7277192240638546,sadness,0.0428571428571428
19094,jon bellion,irobot,2016,pop,human breathe think eat drink philosophize human kill rip heart know reply slow sound like iphone know robot bada know robot bada know cause passion desire require circuit wire lyric commercial,31,0.0027700831718782,0.3126734660224839,0.0027700831419376,0.0027700831233502,0.002770083126152,0.0027700831060175,0.0027700832726027,0.3240592345145654,0.0027700832785414,0.0027700832316301,0.0626004067229436,0.0027700832955196,0.0027700831024934,0.0027700834998124,0.0776369896221601,0.002770083118886,0.3003357521932199,0.7905289336717688,0.2058224958057186,7.955465587044534e-06,0.2621599340478154,0.5605468358971771,violence,0.0571428571428571
53803,buddy guy,you did the crime,2018,blues,lie cheat girl excuse criminal behavior lose crime doin time spend rest life arm guilt heart gult soul joy life parole crime doin time spend rest life arm shame yeah shoot coldhearted lover degree away murder free crime doin time spend rest life arm hard pill swallow,47,0.0016447368489372,0.0016447370107912,0.4837003996994023,0.0016447369999283,0.0328947368423146,0.0016447368824594,0.137500744950848,0.0016447369198868,0.1527984192057736,0.0016447368451334,0.0016447368801645,0.0016447368587488,0.0347877323778151,0.0329570674681447,0.1056240567108066,0.0016447368421137,0.3956460522040508,0.6997410455605978,0.5722887271975173,0.3107287449392713,0.3446001648804616,0.3983796090528552,world/life,0.0285714285714285
68994,fortunate youth,love wont leave me alone,2013,reggae,leave leave leave thing mind time mind time mind moment fill coffee raise head image picture true lose think wrap arm true hard mind moment away pray come stay come come long love pretend mind,35,0.086856949635242,0.0358184033831304,0.0015479877046561,0.3174166005091785,0.0015479876198396,0.0843885010040776,0.179480281352179,0.0015479877694468,0.001547987660513,0.0015479876421628,0.0015479877064279,0.0015479876582992,0.0015479876394077,0.0015479876627321,0.2759154244538361,0.0015479876371509,0.6902415249648003,0.7344819629259287,0.3122483054701862,0.0,0.9392003297609234,0.7587512242624593,night/time,0.1
21586,willie nelson,let me talk to you,1963,country,dance talk live fast forget past prove want paint talk crowd fall heart start build life anew know pay afraid talk,21,0.002506265680926,0.0025062659114726,0.3316561711713296,0.0025062656788153,0.0025062656707962,0.0025062656646962,0.0025062656930583,0.2738607852202977,0.00250626587205,0.0025062657451282,0.0025062659215336,0.1402461101530143,0.0025062656976556,0.0025062657031864,0.1775510519394041,0.0025062656655677,0.3577385465179248,0.5229341332717996,0.8795179513232443,0.0011740890688259,0.232275350370981,0.0478181100350681,world/life,0.8142857142857143
61223,jamie cullum,where is your heart at?,2007,jazz,ask see peacock feather leaf clover lawn lookin heart know army search feel reel circus come leave dress magician like flipflops hide pocket dress gown cuff link hide ruffle silk white shirt heart know army search feel reel circus come leave dress magician like,44,0.0729224699678298,0.0021052632798364,0.0021052633331462,0.0021052631746638,0.0021052631682465,0.0021052631811241,0.0021052631850905,0.0021052633620458,0.046196380576808,0.0021052631858682,0.2233620149592593,0.0021052632847637,0.0021052631750084,0.2050280810401109,0.4230173681822701,0.0021052634447353,0.539694573811329,0.5833141040432787,0.2088345470226376,0.0,0.6156224237427864,0.347326963564828,sadness,0.1857142857142857
71730,the beatles,across the universe,1970,rock,word flow like endless rain paper slither pass slip away universe pool sorrow wave drift open mind possess caress guru gonna change world gonna change world gonna change world gonna change world image break light dance like million eye universe thoughts meander like restless wind inside letter lyric commercial,49,0.001349527665804,0.0013495277342859,0.3198484500298966,0.0013495277407223,0.001349527665567,0.0013495276655095,0.0013495276692342,0.0013495276975751,0.0013495277844577,0.068720962162364,0.0013495277299949,0.1934117278096181,0.0013495276765036,0.0643102395021228,0.1402224879029526,0.001349527669284,0.2115238817285822,0.6119785657513523,0.362449159085501,8.785425101214575e-05,0.8598516075845012,0.412394060755451,world/life,0.7142857142857143
14207,the calling,stigmatized,2001,pop,wooh fight true know shouldn hold shouldn tease hold hand leave live live stigmatize feel blood rush vein hear voice drive insane hour hour lonely night pray lyric commercial,29,0.0021929825454749,0.3433493016332008,0.1034617617274585,0.0021929827112636,0.0021929825094797,0.002192982531541,0.3103458834328949,0.0021929827301918,0.0021929825063808,0.0021929826850503,0.0021929825959743,0.002192982582817,0.0021929824898981,0.0021929825107165,0.0021929827088062,0.0460240375927936,0.45521498971082,0.7780939927697869,0.1044167715027826,0.0,0.2487633965375103,0.6506397396995782,violence,0.2714285714285714
50309,johnny burnette & the rock 'n' roll trio,tear it up,2004,blues,burnette roll trio come little baby tear dancefloor come little baby tear dancefloor come little mama strut stuff tear tear tear tear come little baby strut stuff leavin little baby gonna go longlong time leavin little baby gonna go longlong time come little baby real good time tear tear tear tear come little mama tear dancefloor goow step baby step hear tear tear come little baby tear dancefloor tear tear tear tear come little mama tear dancefloor,77,0.2469912177552374,0.0008223684514805,0.0008223684377474,0.0298007304363798,0.0008223684316664,0.2058217905842439,0.0008223684210527,0.0008223684436045,0.0008223684695298,0.0008223685514765,0.0305633449428043,0.0008223684250577,0.000822368424066,0.0008223684234918,0.3409001261681423,0.0561697909932548,0.6382540885952561,0.7199958977514549,0.4779111224007253,0.0035222672064777,0.571310799670239,0.7397316112375082,sadness,0.2285714285714285
